file_id,Analysis,compound,peak_info,peak_nr,is_ref,rt_start,rt,rt_end,amp2,amp3,bgrd2_start,bgrd3_start,bgrd2_end,bgrd3_end,area2,area3,r3/2,rd3/2,d3/2,d2H,at2H,sample_id,n_overlapping,n_matches,is_identified,is_missing,is_ambiguous,inc_time_d,inc_time_d_str,f_label,t_series_id,soil_id,replicate_id,terrain,at2H_mn_zero,d2H_mn_zero,area2_mn_zero,file,No.,rt_FID,area_FID,height_FID,rel_area_FID,rel_height_FID,amount_FID,chain,a,t0,f_start,d_t,f_t,u_d,gen_d,chain_fctr,chain_num
BF11690__t0f7z_dup1_squalane_10ul of 150ul.dxf,BF11690,18:1 cis,18:1 cis or 18:1 trans? (2560),40,0,2514.479,2560.041,2567.983,1684.18591696703,905.517312098434,359.007422167349,150.068009314464,359.007422167349,150.068009314464,39069.1915471114,20808.8383818488,0.5326150237011321,998.495560159297,538.841581322659,538.841581322659,0.0239617146153028,t0f7z,2,2,TRUE,FALSE,TRUE,7,7 Days,0.5,tz,t,z,Niwot Ridge Tundra,0.0145100263461861,-68.2418889616965,8435.36683245754,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0145100263461861,7,0.0239617146153028,0.005851992649953655,118.44635187049231,C18,18
BF11690__t0f7z_dup1_squalane_10ul of 150ul.dxf,BF11690,18:1 trans,18:1 cis or 18:1 trans? (2560),40,0,2514.479,2560.041,2567.983,1684.18591696703,905.517312098434,359.007422167349,150.068009314464,359.007422167349,150.068009314464,39069.1915471114,20808.8383818488,0.5326150237011321,998.495560159297,538.841581322659,538.841581322659,0.0239617146153028,t0f7z,1,2,TRUE,FALSE,TRUE,7,7 Days,0.5,tz,t,z,Niwot Ridge Tundra,0.012979865758869,-166.513573093026,17275.6915219693,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.012979865758869,7,0.0239617146153028,0.006777243264080854,102.27568253800192,C18,18
BF11690__t0f7z_dup1_squalane_10ul of 150ul.dxf,BF11690,18:0,18:0 (2604),42,0,2586.793,2604.14,2609.783,637.532975069095,446.065385499542,320.799693415585,138.715095888295,320.799693415585,138.715095888295,5133.53446942339,4368.31486256866,0.8509370860539504,2192.87622952202,1458.51469673195,1458.51469673195,0.0382767097264324,t0f7z,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,tz,t,z,Niwot Ridge Tundra,0.0148571379406509,-45.9489064895411,3621.04516356092,FID0173_t0f7z_100ul-nhex.xls,29,18.02,4.5178601176368325,106.19649282089551,2.389424836922632,2.9113442713955817,NA,C18,0.5,0,0.0148571379406509,7,0.0382767097264324,0.014987580791061815,46.24810302762934,C18,18
BF11693__t0f0y_dup1_squalane_10ul of 150ul.dxf,BF11693,i-15:0,i-15:0 (1720),26,0,1707.948,1720.279,1726.758,617.969493064784,172.885718218725,259.470496978804,113.309823917654,259.470496978804,113.309823917654,4507.20091423316,1469.31492539765,0.3259927731993794,225.188060236521,-56.6051936178785,-56.6051936178785,0.0146912154741507,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0146749677396367,-57.6486668793579,5235.65050049662,FID0166_t0f0y_100ul-nhex.xls,2,12.265,4.180515350000014,121.04468567164179,3.22565726284179,4.685401432404686,NA,C15,0.5,0,0.0146749677396367,0,0.0146912154741507,NA,NA,C15,15
BF11693__t0f0y_dup1_squalane_10ul of 150ul.dxf,BF11693,a-15:0,a-15:0 (1741),27,0,1727.385,1740.97,1755.182,534.516814056094,147.538203821139,306.798469180966,122.364125902452,306.798469180966,122.364125902452,3584.46487864697,1160.04330784756,0.3236308199748476,216.308627332325,-63.4423569541094,-63.4423569541094,0.0145847578285454,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0141879614694216,-88.9260831848606,4073.44261012497,FID0166_t0f0y_100ul-nhex.xls,3,12.395,3.5265270866666736,104.6107625510204,2.721044358733097,4.049276628559396,NA,C15,0.5,0,0.0141879614694216,0,0.0145847578285454,NA,NA,C15,15
BF11693__t0f0y_dup1_squalane_10ul of 150ul.dxf,BF11693,i-16:0,i-16:0 (1982),32,0,1972.751,1981.738,1989.471,328.2682979544,98.0550212859811,305.986511284288,127.062611915905,305.986511284288,127.062611915905,2032.46822609677,648.092392320333,0.31886963053043776,198.386620631064,-77.2423021140807,-77.2423021140807,0.0143698859115904,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0144299200803822,-73.3866285742175,2945.06646808428,FID0166_t0f0y_100ul-nhex.xls,6,13.933333333333334,2.024423011666671,53.985719062499996,1.5620310521396903,2.0896808812490812,NA,C16,0.5,0,0.0144299200803822,0,0.0143698859115904,NA,NA,C16,16
BF11693__t0f0y_dup1_squalane_10ul of 150ul.dxf,BF11693,16:1 cis,16:1 cis (2025),33,0,2009.744,2025.001,2036.496,844.350904398663,213.791429841892,300.945115235978,126.8107203223,300.945115235978,126.8107203223,8087.14454524887,2392.97105229712,0.2958981428992726,112.049743128873,-143.721697790768,-143.721697790768,0.0133347561625451,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0135800168738151,-127.970353710304,8893.48285353113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0135800168738151,0,0.0133347561625451,NA,NA,C16,16
BF11693__t0f0y_dup1_squalane_10ul of 150ul.dxf,BF11693,16:1 trans,16:1 trans (2047),34,0,2037.123,2046.9460000000001,2057.396,436.992434416756,122.477233877878,285.635082038799,118.473979779999,285.635082038799,118.473979779999,3164.08174685182,977.748551234197,0.30901494634486926,161.343084014631,-105.765825308734,-105.765825308734,0.0139257577334367,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0136578852745407,-122.969378748837,3327.5005761333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136578852745407,0,0.0139257577334367,NA,NA,C16,16
BF11693__t0f0y_dup1_squalane_10ul of 150ul.dxf,BF11693,16:0,16:0 (2093),35,0,2068.682,2092.5080000000003,2109.855,1434.65905016597,373.392520628601,274.987631654956,116.732613525985,274.987631654956,116.732613525985,18167.7719152598,5556.86818439996,0.30586404377592014,149.496261259929,-114.887878829855,-114.887878829855,0.0137837211156327,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0138716862868682,-109.238464567178,17645.9486401328,FID0166_t0f0y_100ul-nhex.xls,9,14.615,14.328320635833334,283.9960478333333,11.055634928670107,10.992927793006857,NA,C16,0.5,0,0.0138716862868682,0,0.0137837211156327,NA,NA,C16,16
BF11693__t0f0y_dup1_squalane_10ul of 150ul.dxf,BF11693,i-17:0,i-17:0 (2244),38,0,2235.882,2244.033,2250.512,238.520122321787,77.0621978218041,292.96431326811,122.625228240297,292.96431326811,122.625228240297,1334.30117767803,459.424296519534,0.3443182875091455,293.995773198356,-3.62325463726554,-3.62325463726554,0.0155161599232255,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0156075566955635,2.24678918506598,1573.36271751772,FID0166_t0f0y_100ul-nhex.xls,12,15.638333333333334,1.2972165700000042,35.088526375,1.000923498701952,1.3582077629114035,NA,C17,0.5,0,0.0156075566955635,0,0.0155161599232255,NA,NA,C17,17
BF11693__t0f0y_dup1_squalane_10ul of 150ul.dxf,BF11693,17:0 cyclo,17:0 cyclo (2299),41,0,2283.325,2299,2309.032,459.515740804471,122.774728375211,284.708575634751,118.235516748606,284.708575634751,118.235516748606,3379.91145671973,1025.36661725772,0.3033708516887761,140.103577598402,-122.120245249231,-122.120245249231,0.0136711079327753,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.013453138602769,-136.118852869519,3637.97536235237,FID0166_t0f0y_100ul-nhex.xls,15,16.008333333333333,2.9794144883333495,74.5459728888889,2.2988959921672083,2.885527821527727,NA,C17,0.5,0,0.013453138602769,0,0.0136711079327753,NA,NA,C17,17
BF11693__t0f0y_dup1_squalane_10ul of 150ul.dxf,BF11693,18:2,18:2 (2504),45,0,2491.28,2504.029,2512.18,387.873292298765,109.469472259532,264.281770616298,113.567127676311,264.281770616298,113.567127676311,3603.98610333197,1085.72489679218,0.301256682368559,132.135813619572,-128.25542351293,-128.25542351293,0.0135755785652254,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0137760154892704,-115.382703377304,3051.03439419107,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0137760154892704,0,0.0135755785652254,NA,NA,C18,18
BF11693__t0f0y_dup1_squalane_10ul of 150ul.dxf,BF11693,18:1 cis,18:1 cis (2530),46,0,2512.18,2529.736,2535.797,755.598805652247,220.109974390075,331.590521775369,130.893782074802,331.590521775369,130.893782074802,9062.20906994827,2864.61047208997,0.3161050964482243,187.933848872693,-85.2909363680265,-85.2909363680265,0.0142445643008725,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0145100263461861,-68.2418889616965,8435.36683245754,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0145100263461861,0,0.0142445643008725,NA,NA,C18,18
BF11693__t0f0y_dup1_squalane_10ul of 150ul.dxf,BF11693,18:1 trans,18:1 trans (2554),47,0,2535.797,2553.771,2562.131,1347.14213296612,350.582417304651,476.274806103624,185.52642995188,476.274806103624,185.52642995188,17746.5642889947,5105.81062905574,0.28770699195122773,81.2102782284685,-167.468085764079,-167.468085764079,0.0129650034331255,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.012979865758869,-166.513573093026,17275.6915219693,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.012979865758869,0,0.0129650034331255,NA,NA,C18,18
BF11693__t0f0y_dup1_squalane_10ul of 150ul.dxf,BF11693,18:0,18:0 (2600),50,0,2585.33,2600.378,2606.439,521.615888722409,147.485677433575,307.293280022112,124.532196780084,307.293280022112,124.532196780084,3891.24922362095,1291.4490532145,0.33188546376702244,247.228486164565,-39.6340656532846,-39.6340656532846,0.0149554624343312,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0148571379406509,-45.9489064895411,3621.04516356092,FID0166_t0f0y_100ul-nhex.xls,21,17.998333333333335,3.3300950155384728,76.68310467692308,2.5694787062137885,2.9682519848012476,NA,C18,0.5,0,0.0148571379406509,0,0.0149554624343312,NA,NA,C18,18
BF11694__t0f0y_dup2_squalane_10ul of 150ul.dxf,BF11694,i-15:0,i-15:0 (1721),21,0,1707.948,1720.6970000000001,1727.385,634.424837733,177.39122413749,250.218297319042,110.819079298717,250.218297319042,110.819079298717,4646.12955426415,1512.59340596909,0.32555988555696985,222.633103187939,-58.5725105452872,-58.5725105452872,0.0146605835060197,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0146749677396367,-57.6486668793579,5235.65050049662,FID0166_t0f0y_100ul-nhex.xls,2,12.265,4.180515350000014,121.04468567164179,3.22565726284179,4.685401432404686,NA,C15,0.5,0,0.0146749677396367,0,0.0146605835060197,NA,NA,C15,15
BF11694__t0f0y_dup2_squalane_10ul of 150ul.dxf,BF11694,a-15:0,a-15:0 (1741),22,0,1728.221,1741.179,1755.809,548.582234738644,149.686684860667,292.86828564999,118.759963084151,292.86828564999,118.759963084151,3639.22846468821,1177.27814596927,0.3234966305063041,214.880140518967,-64.5422918003952,-64.5422918003952,0.0145676313371878,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0141879614694216,-88.9260831848606,4073.44261012497,FID0166_t0f0y_100ul-nhex.xls,3,12.395,3.5265270866666736,104.6107625510204,2.721044358733097,4.049276628559396,NA,C15,0.5,0,0.0141879614694216,0,0.0145676313371878,NA,NA,C15,15
BF11694__t0f0y_dup2_squalane_10ul of 150ul.dxf,BF11694,i-16:0,i-16:0 (1982),26,0,1972.124,1981.9470000000001,1990.307,338.9255778908,99.7958286108217,293.133295964553,123.286914024527,293.133295964553,123.286914024527,2191.15961135442,685.708691801629,0.312943287311586,175.196798552513,-95.098465114565,-95.098465114565,0.0140918553221004,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0144299200803822,-73.3866285742175,2945.06646808428,FID0166_t0f0y_100ul-nhex.xls,6,13.933333333333334,2.024423011666671,53.985719062499996,1.5620310521396903,2.0896808812490812,NA,C16,0.5,0,0.0144299200803822,0,0.0140918553221004,NA,NA,C16,16
BF11694__t0f0y_dup2_squalane_10ul of 150ul.dxf,BF11694,16:1 cis,16:1 cis (2025),27,0,2009.953,2025.419,2036.705,849.944589413567,217.593515607019,294.074469504871,124.32563299947,294.074469504871,124.32563299947,8190.54353063118,2432.4452603906,0.296982154028446,115.249234526886,-141.258089414298,-141.258089414298,0.013373116615695,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0135800168738151,-127.970353710304,8893.48285353113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0135800168738151,0,0.013373116615695,NA,NA,C16,16
BF11694__t0f0y_dup2_squalane_10ul of 150ul.dxf,BF11694,16:1 trans,16:1 trans (2047),28,0,2037.332,2047.155,2056.769,452.826172543762,124.496267659653,279.307688787883,117.431105177839,279.307688787883,117.431105177839,3065.8649176589,943.265549910817,0.3076670287975691,155.369368482855,-110.365586268202,-110.365586268202,0.0138541363569817,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0136578852745407,-122.969378748837,3327.5005761333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136578852745407,0,0.0138541363569817,NA,NA,C16,16
BF11694__t0f0y_dup2_squalane_10ul of 150ul.dxf,BF11694,16:0,16:0 (2093),29,0,2068.891,2093.135,2109.855,1471.63442907967,376.714375414922,266.86824164595,114.782224120051,266.86824164595,114.782224120051,18752.3381899207,5724.17718430196,0.305251383924949,146.288564863127,-117.357805055392,-117.357805055392,0.0137452626040937,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0138716862868682,-109.238464567178,17645.9486401328,FID0166_t0f0y_100ul-nhex.xls,9,14.615,14.328320635833334,283.9960478333333,11.055634928670107,10.992927793006857,NA,C16,0.5,0,0.0138716862868682,0,0.0137452626040937,NA,NA,C16,16
BF11694__t0f0y_dup2_squalane_10ul of 150ul.dxf,BF11694,i-17:0,i-17:0 (2244),32,0,2235.255,2244.033,2250.721,254.758024368701,82.1869102821731,270.763422818792,116.061857951013,270.763422818792,116.061857951013,1521.29282785967,520.65862341181,0.3422474712802875,285.182607684201,-10.4093920831655,-10.4093920831655,0.0154104985176288,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0156075566955635,2.24678918506598,1573.36271751772,FID0166_t0f0y_100ul-nhex.xls,12,15.638333333333334,1.2972165700000042,35.088526375,1.000923498701952,1.3582077629114035,NA,C17,0.5,0,0.0156075566955635,0,0.0154104985176288,NA,NA,C17,17
BF11694__t0f0y_dup2_squalane_10ul of 150ul.dxf,BF11694,17:0 cyclo,17:0 cyclo (2299),35,0,2283.952,2299.209,2309.241,463.622913023403,121.411349097237,274.345144321914,115.319794709108,274.345144321914,115.319794709108,3437.86229801198,1029.02913517974,0.2993223829164997,123.982366257126,-134.533577982013,-134.533577982013,0.0134778227610064,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.013453138602769,-136.118852869519,3637.97536235237,FID0166_t0f0y_100ul-nhex.xls,15,16.008333333333333,2.9794144883333495,74.5459728888889,2.2988959921672083,2.885527821527727,NA,C17,0.5,0,0.013453138602769,0,0.0134778227610064,NA,NA,C17,17
BF11694__t0f0y_dup2_squalane_10ul of 150ul.dxf,BF11694,18:2,18:2 (2504),39,0,2492.534,2504.447,2512.18,388.507708305863,110.964439697585,256.752635290978,111.670073839019,256.752635290978,111.670073839019,3395.96503427871,1022.38211088072,0.301057902705372,130.457882815962,-129.547430231709,-129.547430231709,0.0135554610197905,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0137760154892704,-115.382703377304,3051.03439419107,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0137760154892704,0,0.0135554610197905,NA,NA,C18,18
BF11694__t0f0y_dup2_squalane_10ul of 150ul.dxf,BF11694,18:1 cis,18:1 cis (2530),40,0,2512.807,2530.363,2536.215,706.083327424702,205.463185884408,323.227700873279,129.156244280398,323.227700873279,129.156244280398,7756.08209115892,2551.24775437246,0.3289351149700448,235.129740828901,-48.950099561746,-48.950099561746,0.0148104083924465,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0145100263461861,-68.2418889616965,8435.36683245754,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0145100263461861,0,0.0148104083924465,NA,NA,C18,18
BF11694__t0f0y_dup2_squalane_10ul of 150ul.dxf,BF11694,18:1 trans,18:1 trans (2554),41,0,2536.215,2554.398,2562.758,1299.3430169541,333.691294904234,474.420972742909,186.407230156158,474.420972742909,186.407230156158,16347.3206276166,4765.44381560706,0.29151222540753713,94.604542324505,-157.154502410131,-157.154502410131,0.0131255955862082,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.012979865758869,-166.513573093026,17275.6915219693,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.012979865758869,0,0.0131255955862082,NA,NA,C18,18
BF11694__t0f0y_dup2_squalane_10ul of 150ul.dxf,BF11694,18:0,18:0 (2601),43,0,2584.912,2600.7960000000003,2606.857,543.213672987601,152.850474621698,291.555470834922,119.817373194901,291.555470834922,119.817373194901,4183.26508385781,1372.02756510711,0.3279800676274196,231.528080406697,-51.7233780868436,-51.7233780868436,0.0147672273541821,t0f0y,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0148571379406509,-45.9489064895411,3621.04516356092,FID0166_t0f0y_100ul-nhex.xls,21,17.998333333333335,3.3300950155384728,76.68310467692308,2.5694787062137885,2.9682519848012476,NA,C18,0.5,0,0.0148571379406509,0,0.0147672273541821,NA,NA,C18,18
BF11696__t0f3y_dup2_squalane_10ul of 150ul.dxf,BF11696,i-15:0,i-15:0 (1719),18,0,1707.112,1719.443,1726.549,557.605718617899,490.670234931289,239.517306421451,110.804516806422,239.517306421451,110.804516806422,3945.38274600741,3981.93264463961,1.009263967778332,2792.42472811998,1920.16704065239,1920.16704065239,0.0454609253012053,t0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0146749677396367,-57.6486668793579,5235.65050049662,FID0169_t0f3y_100ul-nhex.xls,2,12.265,3.6065837100000127,104.82308740298508,3.286647972033819,4.80734078942785,NA,C15,0.5,0,0.0146749677396367,3,0.0454609253012053,0.046736214323202754,14.831051051043817,C15,15
BF11696__t0f3y_dup2_squalane_10ul of 150ul.dxf,BF11696,a-15:0,a-15:0 (1740),19,0,1727.594,1739.925,1747.24,499.903959591002,258.65739812264,269.435394600223,127.227587337629,269.435394600223,127.227587337629,3273.31378571522,1909.1330717404,0.5832416922789021,1191.58375252425,687.519489443675,687.519489443675,0.0262762098413596,t0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0141879614694216,-88.9260831848606,4073.44261012497,FID0169_t0f3y_100ul-nhex.xls,3,12.395,3.1901003100000063,94.78810863917525,2.90711031754922,4.3471219204029,NA,C15,0.5,0,0.0141879614694216,3,0.0262762098413596,0.017540943150359284,39.515958441821176,C15,15
BF11696__t0f3y_dup2_squalane_10ul of 150ul.dxf,BF11696,i-16:0,i-16:0 (1980),21,0,1959.793,1979.6480000000001,1988.635,276.381348525957,161.189806103412,247.066322517161,110.276483853896,247.066322517161,110.276483853896,2125.38470929995,1266.07997617849,0.5956944973954892,1238.21401854116,723.42479427669,723.42479427669,0.0268351379915661,t0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0144299200803822,-73.3866285742175,2945.06646808428,FID0169_t0f3y_100ul-nhex.xls,6,13.93,1.4566065833333348,40.564373666666675,1.3273927511760428,1.8603417716143935,NA,C16,0.5,0,0.0144299200803822,3,0.0268351379915661,0.018032552876217377,38.43866064433492,C16,16
BF11696__t0f3y_dup2_squalane_10ul of 150ul.dxf,BF11696,16:1 cis,16:1 cis (2022),22,0,2008.281,2021.6570000000002,2034.406,656.267292260896,323.187932986607,270.335963725566,126.283905838167,270.335963725566,126.283905838167,5559.36518365621,3209.54169702987,0.5773216169474696,1169.15369405551,670.248344422739,670.248344422739,0.0260073523810563,t0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0135800168738151,-127.970353710304,8893.48285353113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0135800168738151,3,0.0260073523810563,0.017998861587798873,38.5106123061593,C16,16
BF11696__t0f3y_dup2_squalane_10ul of 150ul.dxf,BF11696,16:1 trans,16:1 trans (2044),23,0,2035.242,2044.02,2053.843,318.016312844766,149.89962857321,261.002348808001,119.542663137498,261.002348808001,119.542663137498,1987.82215957302,1014.73116647006,0.5104738175813589,917.975433052098,476.841083450115,476.841083450115,0.0229965102634666,t0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0136578852745407,-122.969378748837,3327.5005761333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136578852745407,3,0.0229965102634666,0.013438334443031833,51.579842985628495,C16,16
BF11696__t0f3y_dup2_squalane_10ul of 150ul.dxf,BF11696,16:0,16:0 (2089),24,0,2067.219,2089.373,2104.839,1234.99337079715,768.583097940979,253.674700460786,116.05422040055,253.674700460786,116.05422040055,14344.0144246246,10831.094668302,0.7550950764318889,1837.03863424042,1184.51974836512,1184.51974836512,0.0340123227637751,t0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0138716862868682,-109.238464567178,17645.9486401328,FID0169_t0f3y_100ul-nhex.xls,9,14.608333333333333,12.142950543333335,248.2242387027027,11.065763888162554,11.383928266228459,NA,C16,0.5,0,0.0138716862868682,3,0.0340123227637751,0.02971800107431794,23.324152214226736,C16,16
BF11696__t0f3y_dup2_squalane_10ul of 150ul.dxf,BF11696,i-17:0,i-17:0 (2242),27,0,2233.583,2242.152,2249.049,221.353919787719,240.453659933592,252.850485514661,116.852564609824,252.850485514661,116.852564609824,1321.78426570287,1543.71874365174,1.1679052200177726,3387.84366239765,2378.63962004619,2378.63962004619,0.0525946355689518,t0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0156075566955635,2.24678918506598,1573.36271751772,FID0169_t0f3y_100ul-nhex.xls,12,15.64,1.2319066266666687,34.29954130120482,1.1226256595799398,1.5730273553386247,NA,C17,0.5,0,0.0156075566955635,3,0.0525946355689518,0.05724583888494728,12.10825439999286,C17,17
BF11696__t0f3y_dup2_squalane_10ul of 150ul.dxf,BF11696,17:0 cyclo,17:0 cyclo (2296),29,0,2283.116,2296.492,2307.151,373.976589181216,154.541798893081,257.323735164509,116.213712256314,257.323735164509,116.213712256314,2617.6508925725,1230.57233216992,0.4701055956933093,766.167259900946,359.948790123728,359.948790123728,0.0211767169229026,t0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.013453138602769,-136.118852869519,3637.97536235237,FID0169_t0f3y_100ul-nhex.xls,15,16.006666666666668,2.544655346666678,62.45919623529412,2.318922006844817,2.864470501450401,NA,C17,0.5,0,0.013453138602769,3,0.0211767169229026,0.011065439239245706,62.64072899172096,C17,17
BF11696__t0f3y_dup2_squalane_10ul of 150ul.dxf,BF11696,18:2,18:2 (2502),32,0,2491.698,2502.357,2509.881,315.696794246911,103.891695982636,245.287238374616,110.008911848947,245.287238374616,110.008911848947,2394.88829249022,832.19536108894,0.3474881745835489,305.417417260964,5.17141129094267,5.17141129094267,0.0156530941536994,t0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0137760154892704,-115.382703377304,3051.03439419107,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0137760154892704,3,0.0156530941536994,0.0026593068954991403,260.64956313733194,C18,18
BF11696__t0f3y_dup2_squalane_10ul of 150ul.dxf,BF11696,18:1 cis,18:1 cis (2526),33,0,2510.508,2526.392,2532.244,541.984219627136,216.635754085914,296.830217021857,124.596515418952,296.830217021857,124.596515418952,4985.61461025566,2325.68428613704,0.4664789535382442,752.420282355339,349.363617413611,349.363617413611,0.0210119224045125,t0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0145100263461861,-68.2418889616965,8435.36683245754,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0145100263461861,3,0.0210119224045125,0.009332799511537478,74.27001723363462,C18,18
BF11696__t0f3y_dup2_squalane_10ul of 150ul.dxf,BF11696,18:1 trans,18:1 trans (2549),34,0,2532.244,2548.755,2558.996,1035.0836438884,640.005469765654,358.270051810902,183.439693834268,358.270051810902,183.439693834268,11087.6495273996,8396.6505951004,0.7572976196939425,1844.91877797605,1190.58745904156,1190.58745904156,0.0341067629928583,t0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.012979865758869,-166.513573093026,17275.6915219693,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.012979865758869,3,0.0341067629928583,0.03112035991825453,22.27310938500297,C18,18
BF11696__t0f3y_dup2_squalane_10ul of 150ul.dxf,BF11696,18:0,18:0 (2597),35,0,2582.822,2597.243,2603.722,433.634124480418,266.583071669816,266.677378535513,117.728228178131,266.677378535513,117.728228178131,3155.18249673829,2210.2131877738,0.7005024875925968,1631.51951140678,1026.27002378322,1026.27002378322,0.0315491989596269,t0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,ty,t,y,Niwot Ridge Tundra,0.0148571379406509,-45.9489064895411,3621.04516356092,FID0169_t0f3y_100ul-nhex.xls,20,17.993333333333332,2.778402873208965,66.77238682089553,2.5319340691873613,3.062279758441885,NA,C18,0.5,0,0.0148571379406509,3,0.0315491989596269,0.02454414359057803,28.2408379009822,C18,18
